failure,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_14,xmeas_15,xmeas_17,xmeas_18,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_4,xmv_10
0,good_1,781,0.28086,3683.6,4507.0,26.747,42.736,2701.2,74.669,120.43,0.35702,80.447,50.918,25.834,49.791,23.241,66.091,342.09,94.583,77.493,32.433,8.9995,26.015,6.8814,19.27,1.6925,33.247,13.82,23.607,1.3312,18.242,2.2663,4.8865,2.272,0.015503,0.85095,0.10367,53.481,44.155,62.851,53.278,63.343,41.726
0,good_1,782,0.27902,3674.1,4483.3,26.755,42.584,2699.1,74.824,120.41,0.35766,80.195,51.011,23.684,51.259,23.7,66.128,341.93,94.537,77.172,32.433,8.9995,26.015,6.8814,19.27,1.6925,33.247,13.82,23.607,1.3312,18.242,2.2663,4.8865,2.272,0.015503,0.85095,0.10367,53.481,44.155,63.015,53.562,61.428,41.132
0,good_1,783,0.2461,3687.8,4487.9,27.148,42.199,2701.1,74.509,120.43,0.33878,80.338,49.446,25.698,51.66,22.902,66.146,342.69,94.547,77.865,32.258,8.7508,25.93,6.9105,18.636,1.6914,33.174,13.794,23.75,1.2598,18.636,2.2944,4.8775,2.3462,0.015503,0.85095,0.10367,53.481,44.155,62.504,52.709,61.999,41.598
0,good_1,784,0.24867,3689.9,4452.3,26.982,42.361,2700.6,74.256,120.36,0.34102,80.247,49.772,23.953,50.663,23.349,66.224,342.69,94.636,77.02,32.258,8.7508,25.93,6.9105,18.636,1.6914,33.174,13.794,23.75,1.2598,18.636,2.2944,4.8775,2.3462,0.015503,0.85095,0.10367,53.481,44.155,62.467,53.135,61.439,40.409
0,good_1,785,0.26444,3666.0,4529.4,26.674,42.541,2700.6,74.742,120.41,0.33639,80.07,51.494,25.71,50.675,22.416,66.178,342.78,94.488,77.091,32.635,8.8134,26.296,6.8167,18.628,1.6577,33.561,13.735,23.685,1.1837,18.365,2.264,4.8805,2.3038,0.015503,0.85095,0.10367,53.481,44.155,62.61,53.739,62.009,41.191
0,good_1,786,0.26308,3663.0,4498.0,26.888,42.466,2702.2,74.869,120.4,0.33598,80.029,48.424,24.141,48.303,23.631,66.153,342.9,94.682,77.166,32.635,8.8134,26.296,6.8167,18.628,1.6577,33.561,13.735,23.685,1.1837,18.365,2.264,4.8805,2.3038,0.022667,0.84784,0.10559,53.397,43.771,62.662,54.115,60.683,40.323
0,good_1,787,0.22437,3650.8,4477.1,26.914,42.652,2703.1,74.97,120.41,0.33079,80.021,48.818,24.286,49.14,23.183,66.161,343.6,94.476,77.236,33.131,8.8423,26.023,6.8242,18.327,1.6812,33.252,13.829,23.932,1.1312,18.454,2.2575,4.8512,2.301,0.022667,0.84784,0.10559,53.397,43.771,63.713,54.408,62.479,40.944
0,good_1,788,0.22377,3655.1,4537.2,26.581,42.721,2704.3,74.789,120.4,0.33041,80.034,51.81,25.92,49.59,22.811,66.161,342.81,94.621,77.379,33.131,8.8423,26.023,6.8242,18.327,1.6812,33.252,13.829,23.932,1.1312,18.454,2.2575,4.8512,2.301,0.022667,0.84784,0.10559,53.397,43.771,63.638,53.689,62.417,40.798
0,good_1,789,0.16822,3657.1,4534.1,26.996,42.409,2706.0,74.79,120.41,0.34372,80.25,49.078,26.294,50.233,21.911,66.222,343.4,94.329,77.682,32.723,9.0411,26.544,6.5795,18.656,1.7013,33.514,13.943,24.121,1.2244,18.113,2.2757,4.8727,2.2341,0.022667,0.84784,0.10559,53.397,43.771,63.595,54.515,60.768,41.4
0,good_1,790,0.16795,3677.9,4577.1,26.967,42.184,2704.1,73.923,120.42,0.34037,80.138,49.32,24.136,49.454,23.55,66.26,342.71,94.603,77.341,32.723,9.0411,26.544,6.5795,18.656,1.7013,33.514,13.943,24.121,1.2244,18.113,2.2757,4.8727,2.2341,0.022667,0.84784,0.10559,53.397,43.771,63.237,54.001,59.736,41.359
0,good_1,791,0.20188,3727.8,4501.5,26.93,42.124,2704.1,74.267,120.43,0.35927,80.16,50.628,26.577,49.496,23.442,66.283,343.25,94.316,77.635,32.407,8.9232,26.522,6.748,18.436,1.6916,33.577,13.681,23.982,1.0877,18.688,2.2326,4.8511,2.2711,0.027347,0.79933,0.089935,53.164,43.252,64.696,54.148,62.077,41.713
0,good_1,792,0.19823,3749.6,4517.6,26.839,42.37,2703.5,73.884,120.42,0.35577,80.279,51.172,25.432,50.892,22.566,66.326,342.41,94.277,77.185,32.407,8.9232,26.522,6.748,18.436,1.6916,33.577,13.681,23.982,1.0877,18.688,2.2326,4.8511,2.2711,0.027347,0.79933,0.089935,53.164,43.252,64.321,53.954,64.862,41.571
0,good_1,793,0.22375,3683.5,4543.0,26.667,42.028,2702.1,74.4,120.4,0.32442,80.141,48.806,25.581,51.138,22.686,66.359,342.34,94.366,76.931,32.213,8.901,26.183,6.9856,18.596,1.651,32.899,13.939,23.707,1.2606,18.278,2.2328,4.7565,2.2524,0.027347,0.79933,0.089935,53.164,43.252,64.187,54.229,62.915,41.898
0,good_1,794,0.22589,3733.4,4546.5,27.052,42.351,2701.5,74.611,120.4,0.32557,80.061,48.408,27.301,49.042,23.387,66.358,342.16,94.381,77.354,32.213,8.901,26.183,6.9856,18.596,1.651,32.899,13.939,23.707,1.2606,18.278,2.2328,4.7565,2.2524,0.027347,0.79933,0.089935,53.164,43.252,63.327,54.187,62.046,41.455
0,good_1,795,0.24377,3677.7,4479.6,26.909,42.452,2701.9,74.454,120.43,0.3527,80.161,50.491,25.772,51.215,23.173,66.365,342.42,94.505,77.095,32.429,9.0371,26.405,7.0094,18.316,1.6582,32.697,13.689,24.511,1.2534,18.583,2.2818,4.9257,2.32,0.027347,0.79933,0.089935,53.164,43.252,62.215,54.639,58.958,42.352
0,good_1,796,0.24307,3633.7,4480.2,27.421,42.213,2702.6,74.694,120.34,0.35257,80.166,50.552,24.499,50.687,24.014,66.374,341.77,94.56,77.45,32.429,9.0371,26.405,7.0094,18.316,1.6582,32.697,13.689,24.511,1.2534,18.583,2.2818,4.9257,2.32,-0.0010126,0.82746,0.098318,53.684,43.399,62.972,54.632,62.636,40.479
0,good_1,797,0.22076,3640.7,4533.0,26.603,42.456,2705.1,74.695,120.42,0.32509,80.246,49.508,23.565,49.885,21.704,66.351,342.11,94.68,77.447,32.069,8.8598,26.474,6.82,18.722,1.6505,32.737,13.675,23.677,1.23,18.432,2.2793,4.8638,2.2958,-0.0010126,0.82746,0.098318,53.684,43.399,62.534,54.74,60.782,41.535
0,good_1,798,0.22134,3627.5,4556.3,26.972,42.191,2706.4,75.142,120.37,0.32696,80.23,49.729,24.877,49.909,22.067,66.326,342.25,94.516,77.484,32.069,8.8598,26.474,6.82,18.722,1.6505,32.737,13.675,23.677,1.23,18.432,2.2793,4.8638,2.2958,-0.0010126,0.82746,0.098318,53.684,43.399,62.762,54.461,60.974,39.489
0,good_1,799,0.25542,3657.7,4505.7,26.813,42.317,2708.1,75.04,120.45,0.32245,80.19,49.379,25.554,49.183,23.214,66.3,341.86,94.602,77.278,32.535,8.7859,26.731,6.8241,19.043,1.7077,33.159,13.996,23.266,1.3367,18.596,2.3309,4.8194,2.3041,-0.0010126,0.82746,0.098318,53.684,43.399,63.872,54.113,60.949,42.181
0,good_1,800,0.25696,3679.1,4577.9,26.788,42.616,2707.4,74.636,120.37,0.32497,80.068,50.183,24.584,51.53,23.306,66.251,342.32,94.388,77.002,32.535,8.7859,26.731,6.8241,19.043,1.7077,33.159,13.996,23.266,1.3367,18.596,2.3309,4.8194,2.3041,-0.0010126,0.82746,0.098318,53.684,43.399,63.504,53.25,61.598,40.637
0,good_1,801,0.21008,3688.4,4487.2,26.924,42.255,2704.7,75.376,120.41,0.35892,79.953,49.93,25.822,51.54,22.815,66.175,342.12,94.653,77.125,32.329,8.8236,26.516,6.7971,18.76,1.6828,33.426,13.663,24.122,1.2706,18.482,2.2542,4.8758,2.2891,0.030623,0.79559,0.094376,53.673,44.235,63.366,53.53,61.308,41.658
0,good_1,802,0.20796,3685.0,4470.5,26.47,42.584,2703.1,75.312,120.38,0.35826,79.987,49.952,25.121,50.319,23.531,66.122,341.81,94.399,77.314,32.329,8.8236,26.516,6.7971,18.76,1.6828,33.426,13.663,24.122,1.2706,18.482,2.2542,4.8758,2.2891,0.030623,0.79559,0.094376,53.673,44.235,63.425,53.731,61.634,40.609
0,good_1,803,0.22652,3699.1,4491.5,26.541,42.209,2705.5,75.142,120.43,0.31865,80.046,49.494,25.655,50.461,23.463,66.101,342.21,94.616,77.548,32.174,8.703,25.968,6.8224,19.379,1.681,32.663,13.812,24.305,1.1879,18.326,2.2456,4.9025,2.3302,0.030623,0.79559,0.094376,53.673,44.235,63.485,54.153,60.295,42.008
0,good_1,804,0.22394,3727.1,4519.6,26.994,42.098,2707.3,75.215,120.38,0.32276,80.257,50.378,25.138,51.737,23.798,66.161,341.75,94.283,77.213,32.174,8.703,25.968,6.8224,19.379,1.681,32.663,13.812,24.305,1.1879,18.326,2.2456,4.9025,2.3302,0.030623,0.79559,0.094376,53.673,44.235,63.003,53.816,60.546,40.371
0,good_1,805,0.24199,3678.8,4439.3,26.602,42.299,2706.7,74.96,120.44,0.33635,80.356,50.126,25.95,49.442,23.181,66.225,341.52,94.528,77.573,32.351,8.7686,26.08,6.807,18.757,1.6191,33.073,13.817,23.799,1.3307,18.617,2.3094,4.8427,2.2143,0.030623,0.79559,0.094376,53.673,44.235,63.681,53.207,59.578,42.462
0,good_1,806,0.24084,3669.3,4451.3,26.853,42.231,2704.4,74.04,120.4,0.34042,80.169,49.602,25.117,48.885,22.555,66.178,341.6,94.372,77.277,32.351,8.7686,26.08,6.807,18.757,1.6191,33.073,13.817,23.799,1.3307,18.617,2.3094,4.8427,2.2143,0.020635,0.81973,0.087293,53.959,42.581,63.844,53.064,60.169,41.254
0,good_1,807,0.2232,3713.6,4521.7,26.806,41.976,2704.7,75.169,120.41,0.33727,80.175,48.797,24.052,50.805,23.834,66.168,341.75,94.611,77.447,32.007,8.9085,26.858,6.8699,18.935,1.618,32.987,13.844,23.84,1.32,18.484,2.3053,4.8998,2.3167,0.020635,0.81973,0.087293,53.959,42.581,63.281,53.699,61.806,41.1
0,good_1,808,0.22396,3699.0,4517.0,26.72,42.806,2703.0,74.774,120.4,0.33751,80.084,49.435,23.099,50.454,23.317,66.105,341.74,94.471,76.994,32.007,8.9085,26.858,6.8699,18.935,1.618,32.987,13.844,23.84,1.32,18.484,2.3053,4.8998,2.3167,0.020635,0.81973,0.087293,53.959,42.581,63.532,53.756,61.371,41.801
0,good_1,809,0.25741,3702.8,4493.2,26.894,42.337,2702.4,74.413,120.38,0.34447,79.952,50.788,24.817,48.867,23.213,66.021,341.36,94.598,77.292,32.577,8.9027,26.428,6.955,18.994,1.6655,33.4,13.81,23.786,1.3396,18.872,2.3179,4.9021,2.3528,0.020635,0.81973,0.087293,53.959,42.581,62.956,53.592,61.9,40.768
0,good_1,810,0.25694,3685.2,4438.8,26.805,42.634,2704.2,75.11,120.4,0.34307,79.986,50.952,24.6,49.85,23.838,65.948,341.76,94.544,77.261,32.577,8.9027,26.428,6.955,18.994,1.6655,33.4,13.81,23.786,1.3396,18.872,2.3179,4.9021,2.3528,0.020635,0.81973,0.087293,53.959,42.581,63.258,54.243,60.767,41.335
0,good_1,811,0.20017,3665.9,4459.2,26.924,42.282,2705.6,74.945,120.38,0.33383,80.209,49.429,24.147,50.661,21.931,65.901,341.57,94.601,77.324,32.29,8.6689,26.257,6.8943,18.832,1.6449,33.476,13.892,23.952,1.0859,18.181,2.2844,4.9175,2.2937,0.025193,0.81112,0.094254,54.77,44.055,62.815,53.823,62.404,40.903
0,good_1,812,0.20046,3695.5,4506.1,26.753,41.987,2704.2,74.493,120.42,0.33816,80.053,50.31,26.884,49.034,22.749,65.9,341.68,94.629,77.129,32.29,8.6689,26.257,6.8943,18.832,1.6449,33.476,13.892,23.952,1.0859,18.181,2.2844,4.9175,2.2937,0.025193,0.81112,0.094254,54.77,44.055,62.307,53.261,61.126,42.074
0,good_1,813,0.22571,3677.9,4546.5,26.997,42.276,2706.1,73.717,120.37,0.34714,80.263,50.801,23.799,49.425,21.786,65.891,341.28,94.605,77.575,32.04,8.8909,26.265,7.0421,18.742,1.6648,32.827,13.864,24.1,1.3555,18.369,2.2546,4.8203,2.2506,0.025193,0.81112,0.094254,54.77,44.055,63.102,53.151,61.231,40.861
0,good_1,814,0.22702,3680.2,4478.9,26.878,41.89,2704.9,75.211,120.38,0.34485,80.078,50.105,26.572,50.811,23.194,65.905,341.3,94.575,77.327,32.04,8.8909,26.265,7.0421,18.742,1.6648,32.827,13.864,24.1,1.3555,18.369,2.2546,4.8203,2.2506,0.025193,0.81112,0.094254,54.77,44.055,63.061,53.96,61.656,40.321
0,good_1,815,0.24903,3613.7,4500.9,27.054,42.539,2709.0,75.033,120.43,0.34308,80.376,48.362,23.995,50.41,22.396,65.887,341.78,94.628,77.966,32.105,8.9455,26.313,7.0637,18.723,1.6635,32.443,13.782,24.243,1.4249,18.279,2.2444,4.8583,2.2534,0.025193,0.81112,0.094254,54.77,44.055,62.829,53.917,61.183,41.604
0,good_1,816,0.25072,3593.9,4524.0,26.762,42.357,2708.8,74.721,120.37,0.34193,80.314,51.02,23.865,51.187,22.959,65.905,341.21,94.69,77.503,32.105,8.9455,26.313,7.0637,18.723,1.6635,32.443,13.782,24.243,1.4249,18.279,2.2444,4.8583,2.2534,-0.00011376,0.82224,0.10004,54.761,43.837,63.168,53.641,61.481,39.485
0,good_1,817,0.24399,3641.6,4497.3,27.139,42.703,2707.2,74.545,120.43,0.33295,79.998,48.519,24.146,50.359,22.391,65.855,341.66,94.743,77.028,32.108,8.7504,26.585,7.0855,18.787,1.6415,32.952,13.819,24.268,1.2791,18.481,2.2606,4.743,2.3132,-0.00011376,0.82224,0.10004,54.761,43.837,61.999,54.014,62.85,42.017
0,good_1,818,0.24394,3616.8,4481.8,26.941,42.002,2709.2,75.208,120.38,0.34135,80.044,50.627,23.925,51.185,22.853,65.777,341.85,94.788,77.371,32.108,8.7504,26.585,7.0855,18.787,1.6415,32.952,13.819,24.268,1.2791,18.481,2.2606,4.743,2.3132,-0.00011376,0.82224,0.10004,54.761,43.837,62.424,54.2,63.491,40.354
0,good_1,819,0.24476,3615.6,4490.8,27.319,42.18,2711.4,75.075,120.4,0.33815,80.093,51.055,24.993,50.25,22.89,65.728,341.93,94.775,77.278,32.396,8.7719,26.231,6.6809,19.141,1.6479,32.685,13.86,24.291,1.0294,18.757,2.2494,4.8627,2.4096,-0.00011376,0.82224,0.10004,54.761,43.837,62.072,53.938,61.817,41.134
0,good_1,820,0.24465,3613.6,4507.3,26.978,42.335,2712.4,74.354,120.4,0.34204,79.968,49.314,23.754,50.702,23.177,65.653,341.98,94.774,77.316,32.396,8.7719,26.231,6.6809,19.141,1.6479,32.685,13.86,24.291,1.0294,18.757,2.2494,4.8627,2.4096,-0.00011376,0.82224,0.10004,54.761,43.837,62.107,53.739,60.962,40.748
0,good_1,821,0.21668,3695.3,4505.0,27.093,42.163,2713.3,75.315,120.43,0.34571,79.874,49.616,27.266,51.679,23.501,65.597,342.51,94.669,77.315,31.791,9.0639,25.834,6.9405,18.437,1.6515,32.927,13.71,24.432,1.2468,18.458,2.2825,4.7851,2.2789,0.018239,0.83691,0.089814,53.455,44.121,64.248,52.869,60.189,41.262
0,good_1,822,0.21699,3699.3,4478.9,27.001,42.534,2714.5,75.85,120.44,0.34486,80.176,50.125,24.116,49.525,22.564,65.557,341.97,94.385,77.768,31.791,9.0639,25.834,6.9405,18.437,1.6515,32.927,13.71,24.432,1.2468,18.458,2.2825,4.7851,2.2789,0.018239,0.83691,0.089814,53.455,44.121,64.179,53.181,61.04,42.134
0,good_1,823,0.2771,3639.1,4538.9,27.007,42.281,2714.9,75.545,120.43,0.32807,80.112,50.802,24.275,50.606,22.142,65.591,342.1,94.571,77.409,31.948,8.8051,26.221,6.5055,18.677,1.6371,32.476,13.853,24.112,1.0844,18.891,2.2757,4.7709,2.1922,0.018239,0.83691,0.089814,53.455,44.121,63.006,54.188,58.712,40.875
0,good_1,824,0.27727,3664.3,4512.1,26.556,42.615,2714.8,74.562,120.4,0.32928,80.031,48.086,24.064,48.374,23.142,65.597,342.33,94.456,77.16,31.948,8.8051,26.221,6.5055,18.677,1.6371,32.476,13.853,24.112,1.0844,18.891,2.2757,4.7709,2.1922,0.018239,0.83691,0.089814,53.455,44.121,62.571,54.509,60.706,41.185
0,good_1,825,0.26486,3764.1,4517.6,27.115,42.449,2714.8,74.213,120.43,0.3461,79.905,49.02,23.814,47.665,23.408,65.554,342.94,94.373,77.276,32.253,9.047,26.48,6.9437,18.538,1.6804,32.954,13.753,24.675,1.3409,18.239,2.2596,4.8808,2.309,0.018239,0.83691,0.089814,53.455,44.121,64.82,53.89,63.724,41.559
0,good_1,826,0.26713,3765.7,4523.6,26.843,42.579,2714.0,75.57,120.43,0.34391,79.926,49.513,26.546,50.147,22.951,65.469,342.44,94.161,77.227,32.253,9.047,26.48,6.9437,18.538,1.6804,32.954,13.753,24.675,1.3409,18.239,2.2596,4.8808,2.309,0.01521,0.81652,0.077327,53.347,43.345,64.793,53.819,62.376,42.296
0,good_1,827,0.2383,3643.6,4491.8,26.718,42.791,2710.7,75.973,120.39,0.33114,79.807,49.014,24.013,48.98,23.286,65.495,342.85,94.566,77.034,32.617,8.7613,26.618,7.0335,18.606,1.6685,33.177,13.676,24.349,1.1387,18.468,2.2614,4.7851,2.3671,0.01521,0.81652,0.077327,53.347,43.345,63.198,54.568,61.18,40.536
0,good_1,828,0.23735,3644.2,4535.3,26.993,42.39,2710.0,75.253,120.41,0.32866,79.717,49.119,28.083,50.363,23.891,65.458,342.38,94.513,77.164,32.617,8.7613,26.618,7.0335,18.606,1.6685,33.177,13.676,24.349,1.1387,18.468,2.2614,4.7851,2.3671,0.01521,0.81652,0.077327,53.347,43.345,63.189,54.048,62.855,41.355
0,good_1,829,0.19835,3634.4,4537.4,27.118,42.039,2712.3,75.804,120.36,0.32424,79.983,48.491,26.86,49.335,22.279,65.451,342.4,94.64,77.053,32.039,8.9464,26.721,7.0213,18.369,1.6758,32.974,13.919,24.043,1.3216,17.984,2.2832,4.7802,2.3101,0.01521,0.81652,0.077327,53.347,43.345,62.469,53.889,61.395,39.803
0,good_1,830,0.19836,3645.5,4482.4,27.251,42.064,2710.8,75.21,120.41,0.32081,79.829,50.887,25.311,48.857,23.27,65.44,342.21,94.778,77.234,32.039,8.9464,26.721,7.0213,18.369,1.6758,32.974,13.919,24.043,1.3216,17.984,2.2832,4.7802,2.3101,0.01521,0.81652,0.077327,53.347,43.345,62.278,54.547,59.691,41.625
0,good_1,831,0.25282,3646.9,4533.1,27.087,42.202,2711.5,75.154,120.37,0.34791,79.817,49.665,25.659,51.26,23.122,65.447,342.14,94.812,77.47,31.933,8.9131,26.401,6.7509,17.994,1.6102,32.713,13.928,24.156,1.4057,18.655,2.308,4.783,2.2081,0.027468,0.817,0.090033,54.956,42.996,62.223,54.572,60.028,40.081
